Sp_name,Sci_name,Sp._grp,Sp_ISSCAAP,n,Dom_level,Year,SUM_tonnes,Updated_Dom_level,Binary,Binary#,10yr_prod,Notes
Red drum,Sciaenops ocellatus,PISCES,Miscellaneous coastal fishes,29,4,2004,40649,4,DA,1,yes,
Red drum,Sciaenops ocellatus,PISCES,Miscellaneous coastal fishes,29,4,2005,42402.7,4,DA,1,yes,
Red drum,Sciaenops ocellatus,PISCES,Miscellaneous coastal fishes,29,4,2006,48964.8,4,DA,1,yes,
Red drum,Sciaenops ocellatus,PISCES,Miscellaneous coastal fishes,29,4,2007,51819.4,4,DA,1,yes,
Red drum,Sciaenops ocellatus,PISCES,Miscellaneous coastal fishes,29,4,2008,53136.5,4,DA,1,yes,
Red drum,Sciaenops ocellatus,PISCES,Miscellaneous coastal fishes,29,4,2009,51471.1,4,DA,1,yes,
Red drum,Sciaenops ocellatus,PISCES,Miscellaneous coastal fishes,29,4,2010,54509.4,4,DA,1,yes,
Red drum,Sciaenops ocellatus,PISCES,Miscellaneous coastal fishes,29,4,2011,67299,4,DA,1,yes,
Red drum,Sciaenops ocellatus,PISCES,Miscellaneous coastal fishes,29,4,2012,68041,4,DA,1,yes,
Red drum,Sciaenops ocellatus,PISCES,Miscellaneous coastal fishes,29,4,2013,62046.224,4,DA,1,yes,
Red drum,Sciaenops ocellatus,PISCES,Miscellaneous coastal fishes,29,4,2014,72796,4,DA,1,yes,
Red drum,Sciaenops ocellatus,PISCES,Miscellaneous coastal fishes,29,4,2015,74353.57,4,DA,1,yes,
Red drum,Sciaenops ocellatus,PISCES,Miscellaneous coastal fishes,29,4,2016,71292.605,4,DA,1,yes,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,4,1993,37,4,DA,1,yes,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,4,1994,131,4,DA,1,yes,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,4,1995,11,4,DA,1,yes,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,4,1996,11,4,DA,1,yes,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,4,1997,1,4,DA,1,yes,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,4,2002,5,4,DA,1,yes,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,4,2003,23,4,DA,1,yes,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,4,2004,13,4,DA,1,yes,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,4,2011,345.8,4,DA,1,yes,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,4,2012,696.88,4,DA,1,yes,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,4,2013,638.5,4,DA,1,yes,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,4,2014,817.3,4,DA,1,yes,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,4,2015,924.6,4,DA,1,yes,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,4,2016,3266.2,4,DA,1,yes,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,3,1996,300,3,CBA,0,yes,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,3,1997,296,3,CBA,0,yes,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,3,1998,192,3,CBA,0,yes,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,3,1999,83,3,CBA,0,yes,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,3,2000,263,3,CBA,0,yes,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,3,2001,392,3,CBA,0,yes,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,3,2002,231,3,CBA,0,yes,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,3,2003,115,3,CBA,0,yes,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,3,2004,72,3,CBA,0,yes,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,3,2005,116,3,CBA,0,yes,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,3,2006,33,3,CBA,0,yes,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,3,2007,10,3,CBA,0,yes,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,3,2008,19,3,CBA,0,yes,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,3,2009,14,3,CBA,0,yes,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,3,2010,10,3,CBA,0,yes,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,3,2011,2,3,CBA,0,yes,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,3,2012,6,3,CBA,0,yes,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,3,2013,13,3,CBA,0,yes,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,3,2014,27,3,CBA,0,yes,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,3,2015,5,3,CBA,0,yes,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,3,2016,18,3,CBA,0,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1950,80,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1951,140,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1952,190,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1953,250,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1954,310,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1955,365,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1956,425,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1957,475,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1958,535,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1959,585,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1960,645,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1961,705,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1962,755,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1963,815,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1964,930,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1965,1090,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1966,1050,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1967,1100,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1968,1160,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1969,1410,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1970,1470,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1971,1626,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1972,1483,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1973,1539,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1974,1605,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1975,2000,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1976,1907,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1977,2042,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1978,2060,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1979,2096,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1980,2270,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1981,2254,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1982,2410,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1983,2441,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1984,2464,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1985,2540,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1986,3092,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1987,3337,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1988,3726,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1989,4656,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1990,4706,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1991,2123,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1992,2370,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1993,2457,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1994,2441,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1995,3262,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1996,3427,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1997,3156,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1998,2575,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,1999,3400,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,2000,3137,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,2001,2922,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,2002,3381,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,2003,2809,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,2004,2843,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,2005,2370,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,2006,1829,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,2007,2784,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,2008,4162.41,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,2009,4566.755,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,2010,5187.08,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,2011,4520.838,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,2012,3202.83,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,2013,3076.124,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,2014,4142.106,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,2015,4027.237,5,DA,1,yes,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,5,2016,4189.37,5,DA,1,yes,
Senegalese sole,Solea senegalensis,PISCES,"Flounders, halibuts, soles",12,NA,2005,8,3,CBA,0,yes,wild source hatcheries
Senegalese sole,Solea senegalensis,PISCES,"Flounders, halibuts, soles",12,NA,2006,32,3,CBA,0,yes,wild source hatcheries
Senegalese sole,Solea senegalensis,PISCES,"Flounders, halibuts, soles",12,NA,2007,36,3,CBA,0,yes,wild source hatcheries
Senegalese sole,Solea senegalensis,PISCES,"Flounders, halibuts, soles",12,NA,2008,60,3,CBA,0,yes,wild source hatcheries
Senegalese sole,Solea senegalensis,PISCES,"Flounders, halibuts, soles",12,NA,2009,63.377,3,CBA,0,yes,wild source hatcheries
Senegalese sole,Solea senegalensis,PISCES,"Flounders, halibuts, soles",12,NA,2010,73.7,3,CBA,0,yes,wild source hatcheries
Senegalese sole,Solea senegalensis,PISCES,"Flounders, halibuts, soles",12,NA,2011,84.765,3,CBA,0,yes,wild source hatcheries
Senegalese sole,Solea senegalensis,PISCES,"Flounders, halibuts, soles",12,NA,2012,95.3,3,CBA,0,yes,wild source hatcheries
Senegalese sole,Solea senegalensis,PISCES,"Flounders, halibuts, soles",12,NA,2013,439.9,3,CBA,0,yes,wild source hatcheries
Senegalese sole,Solea senegalensis,PISCES,"Flounders, halibuts, soles",12,NA,2014,1065.655,3,CBA,0,yes,wild source hatcheries
Senegalese sole,Solea senegalensis,PISCES,"Flounders, halibuts, soles",12,NA,2015,1131.973,3,CBA,0,yes,wild source hatcheries
Senegalese sole,Solea senegalensis,PISCES,"Flounders, halibuts, soles",12,NA,2016,1510.333,3,CBA,0,yes,wild source hatcheries
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,4,1995,15,4,DA,1,yes,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,4,1996,32,4,DA,1,yes,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,4,1997,215,4,DA,1,yes,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,4,1998,321,4,DA,1,yes,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,4,1999,378,4,DA,1,yes,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,4,2000,452,4,DA,1,yes,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,4,2001,464,4,DA,1,yes,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,4,2002,11,4,DA,1,yes,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,4,2003,401,4,DA,1,yes,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,4,2007,159,4,DA,1,yes,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,4,2008,50,4,DA,1,yes,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,4,2009,51,4,DA,1,yes,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,4,2010,19,4,DA,1,yes,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,4,2011,244,4,DA,1,yes,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,4,2012,389.1,4,DA,1,yes,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,4,2013,285.1,4,DA,1,yes,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,4,2014,553.2,4,DA,1,yes,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,4,2015,275.4,4,DA,1,yes,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,4,2016,157.8,4,DA,1,yes,
Shi drum,Umbrina cirrosa,PISCES,Miscellaneous coastal fishes,11,3,1999,1,3,CBA,0,yes,
Shi drum,Umbrina cirrosa,PISCES,Miscellaneous coastal fishes,11,3,2002,1,3,CBA,0,yes,
Shi drum,Umbrina cirrosa,PISCES,Miscellaneous coastal fishes,11,3,2008,45,3,CBA,0,yes,
Shi drum,Umbrina cirrosa,PISCES,Miscellaneous coastal fishes,11,3,2009,46,3,CBA,0,yes,
Shi drum,Umbrina cirrosa,PISCES,Miscellaneous coastal fishes,11,3,2010,130.6,3,CBA,0,yes,
Shi drum,Umbrina cirrosa,PISCES,Miscellaneous coastal fishes,11,3,2011,1057.2,3,CBA,0,yes,
Shi drum,Umbrina cirrosa,PISCES,Miscellaneous coastal fishes,11,3,2012,568.94,3,CBA,0,yes,
Shi drum,Umbrina cirrosa,PISCES,Miscellaneous coastal fishes,11,3,2013,384.26,3,CBA,0,yes,
Shi drum,Umbrina cirrosa,PISCES,Miscellaneous coastal fishes,11,3,2014,545.9,3,CBA,0,yes,
Shi drum,Umbrina cirrosa,PISCES,Miscellaneous coastal fishes,11,3,2015,581.6,3,CBA,0,yes,
Shi drum,Umbrina cirrosa,PISCES,Miscellaneous coastal fishes,11,3,2016,297.6,3,CBA,0,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1958,1,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1959,2,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1960,5,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1961,9,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1962,18,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1963,32,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1964,54,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1965,90,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1966,146,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1967,228,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1968,350,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1969,410,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1970,479,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1971,980,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1972,1445,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1973,2831,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1974,3391,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1975,4558,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1976,6558,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1977,8220,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1978,10964,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1979,12378,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1980,14889,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1981,18118,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1982,20446,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1983,25165,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1984,26364,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1985,28655,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1986,33893,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1987,38179,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1988,45241,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1989,45725,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1990,51965,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1991,60510,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1992,66067,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1993,72914,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1994,77116,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1995,72428,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1996,77878,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1997,81426,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1998,83189,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,1999,87647,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,2000,82811,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,2001,72910,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,2002,73199,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,2003,88082,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,2004,85297,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,2005,82083,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,2006,75754,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,2007,74041,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,2008,79103,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,2009,80185,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,2010,73924,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,2011,64684,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,2012,59550,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,2013,59616,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,2014,65768,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,2015,69774,4,DA,1,yes,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,4,2016,72286,4,DA,1,yes,
Sixfinger threadfin,Polydactylus sexfilis,PISCES,Miscellaneous coastal fishes,7,2,2003,1,2,CBA,0,no,
Sixfinger threadfin,Polydactylus sexfilis,PISCES,Miscellaneous coastal fishes,7,2,2004,2,2,CBA,0,no,
Sixfinger threadfin,Polydactylus sexfilis,PISCES,Miscellaneous coastal fishes,7,2,2005,1,2,CBA,0,no,
Sixfinger threadfin,Polydactylus sexfilis,PISCES,Miscellaneous coastal fishes,7,2,2006,2,2,CBA,0,no,
Sixfinger threadfin,Polydactylus sexfilis,PISCES,Miscellaneous coastal fishes,7,2,2014,0.61,2,CBA,0,no,
Sixfinger threadfin,Polydactylus sexfilis,PISCES,Miscellaneous coastal fishes,7,2,2015,0.2,2,CBA,0,no,
Sixfinger threadfin,Polydactylus sexfilis,PISCES,Miscellaneous coastal fishes,7,2,2016,5,2,CBA,0,no,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2,1993,331,4,DA,1,yes,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2,1994,329,4,DA,1,yes,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2,1995,325,4,DA,1,yes,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2,1997,30,4,DA,1,yes,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2,1998,12,4,DA,1,yes,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2,1999,7,4,DA,1,yes,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2,2000,32,4,DA,1,yes,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2,2001,49,4,DA,1,yes,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2,2002,19,4,DA,1,yes,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2,2003,26,4,DA,1,yes,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2,2004,76,4,DA,1,yes,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2,2005,52,4,DA,1,yes,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2,2006,30141,4,DA,1,yes,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2,2007,35212,4,DA,1,yes,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2,2008,36013,4,DA,1,yes,first broodstock
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2,2009,66007,4,DA,1,yes,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2,2010,80078.37,4,DA,1,yes,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2,2011,115133.4,4,DA,1,yes,induced breeding and larvae
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2,2012,112342.91,4,DA,1,yes,
