Sp_name,Sci_name,Sp._grp,Sp_ISSCAAP,n,Year,SUM_tonnes,Binary,10yr_prod,L_inf_cm,K,,,
Fleshy prawn,Penaeus chinensis,CRUSTACEA,"Shrimps, prawns",47,2012,41248.00,DA,yes,15.40,1.71,,,
Fleshy prawn,Penaeus chinensis,CRUSTACEA,"Shrimps, prawns",47,2013,41973.00,DA,yes,15.40,1.71,,,
Fleshy prawn,Penaeus chinensis,CRUSTACEA,"Shrimps, prawns",47,2014,48180.00,DA,yes,15.40,1.71,,,
Fleshy prawn,Penaeus chinensis,CRUSTACEA,"Shrimps, prawns",47,2015,44812.00,DA,yes,15.40,1.71,,,
Fleshy prawn,Penaeus chinensis,CRUSTACEA,"Shrimps, prawns",47,2016,39289.00,DA,yes,15.40,1.71,,,
Gazami crab,Portunus trituberculatus,CRUSTACEA,"Crabs, sea-spiders",8,1961,1.00,CBA,no,15.00,1.08,,,
Gazami crab,Portunus trituberculatus,CRUSTACEA,"Crabs, sea-spiders",8,1963,4.00,CBA,no,15.00,1.08,,,
Gazami crab,Portunus trituberculatus,CRUSTACEA,"Crabs, sea-spiders",8,1964,3.00,CBA,no,15.00,1.08,,,
Gazami crab,Portunus trituberculatus,CRUSTACEA,"Crabs, sea-spiders",8,1967,11.00,CBA,no,15.00,1.08,,,
Gazami crab,Portunus trituberculatus,CRUSTACEA,"Crabs, sea-spiders",8,1968,15.00,CBA,no,15.00,1.08,,,
Gazami crab,Portunus trituberculatus,CRUSTACEA,"Crabs, sea-spiders",8,1971,1.00,CBA,no,15.00,1.08,,,
Gazami crab,Portunus trituberculatus,CRUSTACEA,"Crabs, sea-spiders",8,1972,1.00,CBA,no,15.00,1.08,,,
Gazami crab,Portunus trituberculatus,CRUSTACEA,"Crabs, sea-spiders",8,1974,5.00,CBA,no,15.00,1.08,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1956,71.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1957,70.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1958,73.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1959,77.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1960,71.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1961,76.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1962,60.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1963,61.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1964,93.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1965,149.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1966,244.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1967,401.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1968,749.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1969,1870.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1970,2122.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1971,2425.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1972,2848.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1973,3340.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1974,4372.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1975,7185.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1976,9930.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1977,10687.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1978,13258.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1979,18392.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1980,16549.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1981,21195.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1982,27763.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1983,41543.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1984,63672.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1985,75794.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1986,113134.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1987,177088.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1988,199860.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1989,257556.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1990,289799.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1991,374421.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1992,439328.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1993,494903.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1994,559363.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1995,566451.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1996,536891.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1997,479587.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1998,503005.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,1999,547621.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,2000,630984.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,2001,673012.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,2002,631471.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,2003,723881.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,2004,707422.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,2005,665499.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,2006,642149.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,2007,593649.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,2008,720365.00,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,2009,769139.23,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,2010,564565.50,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,2011,691351.63,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,2012,672020.10,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,2013,712001.77,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,2014,705078.67,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,2015,710951.29,DA,yes,33.60,1.03,,,
Giant tiger prawn,Penaeus monodon,CRUSTACEA,"Shrimps, prawns",61,2016,701081.46,DA,yes,33.60,1.03,,,
Green crab,Carcinus maenas,CRUSTACEA,"Crabs, sea-spiders",5,2012,0.74,CBA,no,6.00,0.02,,,
Green crab,Carcinus maenas,CRUSTACEA,"Crabs, sea-spiders",5,2013,0.70,CBA,no,6.00,0.02,,,
Green crab,Carcinus maenas,CRUSTACEA,"Crabs, sea-spiders",5,2014,0.65,CBA,no,6.00,0.02,,,
Green crab,Carcinus maenas,CRUSTACEA,"Crabs, sea-spiders",5,2015,3.22,CBA,no,6.00,0.02,,,
Green crab,Carcinus maenas,CRUSTACEA,"Crabs, sea-spiders",5,2016,0.05,CBA,no,6.00,0.02,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1970,10.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1971,10.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1972,20.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1973,30.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1974,30.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1975,40.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1976,60.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1977,70.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1978,90.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1979,120.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1980,150.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1981,180.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1982,220.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1983,270.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1984,400.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1985,400.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1986,650.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1987,950.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1988,1370.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1989,1400.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1990,6736.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1991,7485.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1992,7601.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1993,9496.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1994,10926.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1995,9003.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1996,8668.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1997,9652.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1998,10993.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,1999,11428.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,2000,16444.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,2001,25559.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,2002,25774.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,2003,31550.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,2004,33085.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,2005,26912.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,2006,28537.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,2007,35051.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,2008,40680.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,2009,40955.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,2010,21952.00,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,2011,13158.40,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,2012,11192.90,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,2013,4707.64,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,2014,3449.43,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,2015,4218.86,DA,yes,18.40,1.00,,,
Indian white prawn,Penaeus indicus,CRUSTACEA,"Shrimps, prawns",47,2016,5202.40,DA,yes,18.40,1.00,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1950,290.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1951,310.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1952,310.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1953,440.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1954,340.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1955,440.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1956,440.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1957,440.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1958,450.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1959,550.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1960,550.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1961,548.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1962,560.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1963,601.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1964,590.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1965,567.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1966,660.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1967,662.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1968,641.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1969,660.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1970,303.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1971,429.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1972,556.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1973,440.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1974,1385.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1975,558.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1976,823.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1977,625.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1978,749.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1979,1177.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1980,933.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1981,1618.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1982,2256.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1983,2439.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1984,3010.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1985,3475.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1986,3659.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1987,3443.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1988,3530.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1989,4310.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1990,3788.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1991,3305.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1992,6698.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1993,9184.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1994,8373.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1995,7229.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1996,5469.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1997,10018.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1998,6038.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,1999,10628.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,2000,10730.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,2001,9211.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,2002,14441.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,2003,12509.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,2004,8988.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,2005,11698.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,2006,13792.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,2007,16315.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,2008,20055.00,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,2009,21966.70,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,2010,36992.87,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,2011,36826.84,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,2012,44086.51,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,2013,41460.02,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,2014,79261.22,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,2015,82514.86,DA,yes,28.00,0.57,,,
Indo-Pacific swamp crab,Scylla serrata,CRUSTACEA,"Crabs, sea-spiders",67,2016,89390.01,DA,yes,28.00,0.57,,,
Japanese spiny lobster,Panulirus japonicus,CRUSTACEA,"Lobsters, spiny-rock lobsters",26,1976,1.00,CBA,yes,30.00,0.24,,,
Japanese spiny lobster,Panulirus japonicus,CRUSTACEA,"Lobsters, spiny-rock lobsters",26,1977,10.00,CBA,yes,30.00,0.24,,,
Japanese spiny lobster,Panulirus japonicus,CRUSTACEA,"Lobsters, spiny-rock lobsters",26,1978,25.00,CBA,yes,30.00,0.24,,,
Japanese spiny lobster,Panulirus japonicus,CRUSTACEA,"Lobsters, spiny-rock lobsters",26,1979,52.00,CBA,yes,30.00,0.24,,,
Japanese spiny lobster,Panulirus japonicus,CRUSTACEA,"Lobsters, spiny-rock lobsters",26,1980,49.00,CBA,yes,30.00,0.24,,,
Japanese spiny lobster,Panulirus japonicus,CRUSTACEA,"Lobsters, spiny-rock lobsters",26,1981,39.00,CBA,yes,30.00,0.24,,,
Japanese spiny lobster,Panulirus japonicus,CRUSTACEA,"Lobsters, spiny-rock lobsters",26,1982,47.00,CBA,yes,30.00,0.24,,,
Japanese spiny lobster,Panulirus japonicus,CRUSTACEA,"Lobsters, spiny-rock lobsters",26,1983,33.00,CBA,yes,30.00,0.24,,,
Japanese spiny lobster,Panulirus japonicus,CRUSTACEA,"Lobsters, spiny-rock lobsters",26,1984,4.00,CBA,yes,30.00,0.24,,,
Japanese spiny lobster,Panulirus japonicus,CRUSTACEA,"Lobsters, spiny-rock lobsters",26,1985,6.00,CBA,yes,30.00,0.24,,,
Japanese spiny lobster,Panulirus japonicus,CRUSTACEA,"Lobsters, spiny-rock lobsters",26,1986,2.00,CBA,yes,30.00,0.24,,,
Japanese spiny lobster,Panulirus japonicus,CRUSTACEA,"Lobsters, spiny-rock lobsters",26,1987,5.00,CBA,yes,30.00,0.24,,,
Japanese spiny lobster,Panulirus japonicus,CRUSTACEA,"Lobsters, spiny-rock lobsters",26,1988,25.00,CBA,yes,30.00,0.24,,,
