,Sp_name,Sci_name,Group,ISSCAAP,Country,Fishing_area,AQ_median,AQ_q25,AQ_q75,AQ_medianNOW,AQ_q25NOW,AQ_q75NOW,Net_Median,Net_q25,Net_q75,Larval_M,Adult_M,CAPSUM_tonnes,AQSUM_tonnes,Positive,Percent_spared
724,Mediterranean mussel,Mytilus galloprovincialis,mollusc,Mussels,France,Mediterranean and Black Sea,1414,1237.2,1649.7,1442.82,1269.12,1674.42,28.82,24.72,31.92,0.88,0.68,166,9500,1,0.17
725,Mediterranean mussel,Mytilus galloprovincialis,mollusc,Mussels,Greece,Mediterranean and Black Sea,3417.2,2990,3986.7,3429.52,3003.62,3997.32,12.32,10.62,13.62,0.88,0.68,71,23288.6,1,0.17
726,Mediterranean mussel,Mytilus galloprovincialis,mollusc,Mussels,Romania,Mediterranean and Black Sea,13.5,11.9,15.8,25.36,24.96,25.96,11.86,10.16,13.06,0.88,0.68,68,24.64,1,0.17
727,Mediterranean mussel,Mytilus galloprovincialis,mollusc,Mussels,Russian Federation,Mediterranean and Black Sea,0.4,0.4,0.5,0.96,0.96,0.96,0.56,0.46,0.56,0.88,0.68,3,0,1,0.19
728,Mediterranean mussel,Mytilus galloprovincialis,mollusc,Mussels,Tunisia,Mediterranean and Black Sea,7.7,6.8,9.1,16.96,16.96,16.96,9.26,7.86,10.16,0.88,0.68,53,0,1,0.17
729,Mediterranean mussel,Mytilus galloprovincialis,mollusc,Mussels,Turkey,Mediterranean and Black Sea,59.5,52.1,69.5,73.06,67.06,81.16,13.56,11.66,14.96,0.88,0.68,78,329,1,0.17
730,Mediterranean mussel,Mytilus galloprovincialis,mollusc,Mussels,Ukraine,Mediterranean and Black Sea,74.8,65.4,87.2,163.52,163.52,163.52,88.72,76.32,98.12,0.88,0.68,511,0,1,0.17
731,River Plata mussel,Mytilus platensis,mollusc,Mussels,Uruguay,"Atlantic, Southwest",3.8,3.3,4.4,5.85,5.85,5.85,2.05,1.45,2.55,0.75,0.55,13,0,1,0.16
732,Chilean flat oyster,Ostrea chilensis,mollusc,Oysters,Chile,"Pacific, Southeast",52.3,45.7,61,71.27,66.87,77.17,18.97,16.17,21.17,0.87,0.67,109,227,1,0.17
733,Great Mediterranean scallop,Pecten jacobaeus,mollusc,"Scallops, pectens",Croatia,Mediterranean and Black Sea,55.1,48.1,64.2,61.21,61.21,61.21,6.11,-2.99,13.11,0.57,0.37,97,0.066,1,0.06
734,Great Mediterranean scallop,Pecten jacobaeus,mollusc,"Scallops, pectens",France,Mediterranean and Black Sea,0.6,0.5,0.7,0.63,0.63,0.63,0.03,-0.07,0.13,0.57,0.37,1,0,1,0.03
735,Great Mediterranean scallop,Pecten jacobaeus,mollusc,"Scallops, pectens",Italy,Mediterranean and Black Sea,100.9,88.3,117.7,112.14,112.14,112.14,11.24,-5.56,23.84,0.57,0.37,178,0,1,0.06
736,Great Atlantic scallop,Pecten maximus,mollusc,"Scallops, pectens",Belgium,"Atlantic, Northeast",134.6,117.7,157,269.15,269.15,269.15,134.55,112.15,151.45,0.85,0.65,769,0,1,0.17
737,Great Atlantic scallop,Pecten maximus,mollusc,"Scallops, pectens",Channel Islands,"Atlantic, Northeast",63.6,55.6,74.2,127.15,127.15,127.15,63.55,52.95,71.55,0.85,0.65,363,0.4,1,0.18
738,Great Atlantic scallop,Pecten maximus,mollusc,"Scallops, pectens",France,"Atlantic, Northeast",4307.8,3769.3,5025.8,8615.6,8615.6,8615.6,4307.8,3589.8,4846.3,0.85,0.65,24616,0,1,0.18
739,Great Atlantic scallop,Pecten maximus,mollusc,"Scallops, pectens",Ireland,"Atlantic, Northeast",380.4,332.9,443.9,755.15,754.35,756.05,374.75,312.15,421.45,0.85,0.65,2141,33,1,0.18
740,Great Atlantic scallop,Pecten maximus,mollusc,"Scallops, pectens",Isle of Man,"Atlantic, Northeast",551.6,482.6,643.5,1103.2,1103.2,1103.2,551.6,459.7,620.6,0.85,0.65,3152,0,1,0.18
741,Great Atlantic scallop,Pecten maximus,mollusc,"Scallops, pectens",Netherlands,"Atlantic, Northeast",0.2,0.1,0.2,0.35,0.35,0.35,0.15,0.15,0.25,0.85,0.65,1,0,1,0.15
742,Great Atlantic scallop,Pecten maximus,mollusc,"Scallops, pectens",Norway,"Atlantic, Northeast",97.5,85.4,113.8,193.1,192.9,193.4,95.6,79.6,107.5,0.85,0.65,546,11.5,1,0.18
743,Great Atlantic scallop,Pecten maximus,mollusc,"Scallops, pectens",Spain,"Atlantic, Northeast",11.9,10.4,13.9,23.8,23.8,23.8,11.9,9.9,13.4,0.85,0.65,68,0,1,0.18
744,Great Atlantic scallop,Pecten maximus,mollusc,"Scallops, pectens",United Kingdom,"Atlantic, Northeast",4947.2,4328.8,5771.8,9893.8,9893.7,9893.9,4946.6,4122.1,5564.9,0.85,0.65,28266,4,1,0.18
745,South American rock mussel,Perna perna,mollusc,Mussels,"Venezuela, Boliv Rep of","Atlantic, Western Central",50.8,44.5,59.3,48.42,47.72,49.32,-2.38,-9.98,3.22,0.46,0.26,58,7,0,-0.04
746,Green mussel,Perna viridis,mollusc,Mussels,Indonesia,"Indian Ocean, Eastern",299.9,262.5,349.9,599.9,599.9,599.9,300,250,337.4,0.85,0.65,1714,0,1,0.18
747,Green mussel,Perna viridis,mollusc,Mussels,Indonesia,"Pacific, Western Central",1799.5,1574.6,2099.4,3599.05,3599.05,3599.05,1799.55,1499.65,2024.45,0.85,0.65,10283,0,1,0.18
748,Green mussel,Perna viridis,mollusc,Mussels,Philippines,"Pacific, Western Central",3289.6,2878.4,3837.9,3293.65,2882.95,3841.25,4.05,3.35,4.55,0.85,0.65,23,18775,1,0.18
749,Butter clam,Saxidomus giganteus,mollusc,"Clams, cockles, arkshells",Canada,"Pacific, Northeast",118.7,103.8,138.4,188.76,188.76,188.76,70.06,50.36,84.96,0.76,0.56,429,0,1,0.16
750,Butter clam,Saxidomus giganteus,mollusc,"Clams, cockles, arkshells",United States of America,"Pacific, Northeast",29.9,26.1,34.8,45.4,44.9,46,15.5,11.2,18.8,0.76,0.56,95,13,1,0.16
751,Common cuttlefish,Sepia officinalis,mollusc,"Squids, cuttlefishes, octopuses",Albania,Mediterranean and Black Sea,8.6,7.6,10.1,22.41,22.41,22.41,13.81,12.31,14.81,0.93,0.73,83,0,1,0.17
752,Common cuttlefish,Sepia officinalis,mollusc,"Squids, cuttlefishes, octopuses",Algeria,Mediterranean and Black Sea,44.8,39.2,52.2,116.1,116.1,116.1,71.3,63.9,76.9,0.93,0.73,430,0,1,0.17
753,Common cuttlefish,Sepia officinalis,mollusc,"Squids, cuttlefishes, octopuses",Belgium,"Atlantic, Northeast",92.5,80.9,107.9,239.76,239.76,239.76,147.26,131.86,158.86,0.93,0.73,888,0,1,0.17
754,Common cuttlefish,Sepia officinalis,mollusc,"Squids, cuttlefishes, octopuses",Channel Islands,"Atlantic, Northeast",0.9,0.8,1.1,2.43,2.43,2.43,1.53,1.33,1.63,0.93,0.73,9,0,1,0.17
755,Common cuttlefish,Sepia officinalis,mollusc,"Squids, cuttlefishes, octopuses",Croatia,Mediterranean and Black Sea,11.6,10.1,13.5,29.97,29.97,29.97,18.37,16.47,19.87,0.93,0.73,111,0,1,0.17
756,Common cuttlefish,Sepia officinalis,mollusc,"Squids, cuttlefishes, octopuses",Cyprus,Mediterranean and Black Sea,2.9,2.5,3.4,7.56,7.56,7.56,4.66,4.16,5.06,0.93,0.73,28,0,1,0.17
757,Common cuttlefish,Sepia officinalis,mollusc,"Squids, cuttlefishes, octopuses",France,"Atlantic, Northeast",961.2,841.1,1121.4,2492.1,2492.1,2492.1,1530.9,1370.7,1651,0.93,0.73,9230,0,1,0.17
758,Common cuttlefish,Sepia officinalis,mollusc,"Squids, cuttlefishes, octopuses",France,Mediterranean and Black Sea,15.8,13.9,18.5,41.04,41.04,41.04,25.24,22.54,27.14,0.93,0.73,152,0,1,0.17
759,Common cuttlefish,Sepia officinalis,mollusc,"Squids, cuttlefishes, octopuses",Greece,"Atlantic, Eastern Central",2.8,2.5,3.3,7.29,7.29,7.29,4.49,3.99,4.79,0.93,0.73,27,0,1,0.17
760,Common cuttlefish,Sepia officinalis,mollusc,"Squids, cuttlefishes, octopuses",Greece,Mediterranean and Black Sea,203.1,177.7,236.9,526.5,526.5,526.5,323.4,289.6,348.8,0.93,0.73,1950,0,1,0.17
761,Common cuttlefish,Sepia officinalis,mollusc,"Squids, cuttlefishes, octopuses",Israel,Mediterranean and Black Sea,0.7,0.6,0.9,1.89,1.89,1.89,1.19,0.99,1.29,0.93,0.73,7,0,1,0.17
762,Common cuttlefish,Sepia officinalis,mollusc,"Squids, cuttlefishes, octopuses",Libya,Mediterranean and Black Sea,108.3,94.8,126.4,280.8,280.8,280.8,172.5,154.4,186,0.93,0.73,1040,0,1,0.17
763,Common cuttlefish,Sepia officinalis,mollusc,"Squids, cuttlefishes, octopuses",Malta,Mediterranean and Black Sea,1.1,0.9,1.2,2.7,2.7,2.7,1.6,1.5,1.8,0.93,0.73,10,0,1,0.16
764,Common cuttlefish,Sepia officinalis,mollusc,"Squids, cuttlefishes, octopuses",Netherlands,"Atlantic, Northeast",24.7,21.6,28.8,63.99,63.99,63.99,39.29,35.19,42.39,0.93,0.73,237,0,1,0.17
765,Common cuttlefish,Sepia officinalis,mollusc,"Squids, cuttlefishes, octopuses",Portugal,"Atlantic, Northeast",127.6,111.6,148.9,330.75,330.75,330.75,203.15,181.85,219.15,0.93,0.73,1225,0,1,0.17
766,Common cuttlefish,Sepia officinalis,mollusc,"Squids, cuttlefishes, octopuses",Slovenia,Mediterranean and Black Sea,0.9,0.8,1.1,2.43,2.43,2.43,1.53,1.33,1.63,0.93,0.73,9,0,1,0.17
767,Common cuttlefish,Sepia officinalis,mollusc,"Squids, cuttlefishes, octopuses",Spain,"Atlantic, Northeast",147.3,128.9,171.8,381.78,381.78,381.78,234.48,209.98,252.88,0.93,0.73,1414,0.045,1,0.17
768,Common cuttlefish,Sepia officinalis,mollusc,"Squids, cuttlefishes, octopuses",Tunisia,Mediterranean and Black Sea,502.9,440,586.7,1303.83,1303.83,1303.83,800.93,717.13,863.83,0.93,0.73,4829,0,1,0.17
769,Common cuttlefish,Sepia officinalis,mollusc,"Squids, cuttlefishes, octopuses",Turkey,Mediterranean and Black Sea,96.3,84.3,112.4,249.75,249.75,249.75,153.45,137.35,165.45,0.93,0.73,925,0,1,0.17
770,Horned turban,Turbo cornutus,mollusc,"Abalones, winkles, conchs",Japan,"Pacific, Northwest",2722.5,2382.2,3176.2,3465,3465,3465,742.5,288.8,1082.8,0.65,0.45,6300,0,1,0.12
771,Horned turban,Turbo cornutus,mollusc,"Abalones, winkles, conchs","Korea, Republic of","Pacific, Northwest",914,799.8,1066.3,1163.25,1163.25,1163.25,249.25,96.95,363.45,0.65,0.45,2115,0,1,0.12
772,Pullet carpet shell,Venerupis pullastra,mollusc,"Clams, cockles, arkshells",France,"Atlantic, Northeast",284.8,249.2,332.3,362.45,362.45,362.45,77.65,30.15,113.25,0.65,0.45,659,0,1,0.12
773,Pullet carpet shell,Venerupis pullastra,mollusc,"Clams, cockles, arkshells",Portugal,"Atlantic, Northeast",14.5,12.7,16.9,17.8,17.5,18.2,3.3,1.3,4.8,0.65,0.45,28,5.49,1,0.12
774,Pullet carpet shell,Venerupis pullastra,mollusc,"Clams, cockles, arkshells",Spain,"Atlantic, Northeast",364,318.5,424.7,460.25,458.95,462.15,96.25,37.45,140.45,0.65,0.45,817,25.362,1,0.12
775,Banded carpet shell,Venerupis rhomboides,mollusc,"Clams, cockles, arkshells",Spain,"Atlantic, Northeast",140.8,123.2,164.3,223.96,223.96,223.96,83.16,59.66,100.76,0.76,0.56,509,0,1,0.16
776,Warty venus,Venus verrucosa,mollusc,"Clams, cockles, arkshells",Croatia,Mediterranean and Black Sea,24.5,21.4,28.5,46.25,46.25,46.25,21.75,17.75,24.85,0.83,0.63,125,0,1,0.17
